LS/MIRALLE|10015|0|0|12/01/2009|ENRIQUE MIRALLES MESEGUER|PELAYO 5  1  1|
LS/SEMEREN|30108|0|0|15/08/2009|C DENTAL SEMERENA PEDROZA, S.L.|YECLA   7  BAJO|
C3/DESTETIC|30137|0|0|15/08/2009|ESTETICA ORAL BLASCO IBAÑEZ S.L.|AVDA BLASCO IBAÑEZ 64 ESC 2 3|
C3/DESTETIC|30152|0|0|15/08/2009|ESTETICA ORAL BLASCO IBAÑEZ S.L.|AVDA BLASCO IBAÑEZ 64 ESC 2 3|
C3/DSALA|30174|0|0|15/08/2009|CLINICA DENTAL ANTONIO SALA S.L.|CALLE SAN VICENTE MARTIR  2   1 B|
C3/GONZALEZ|30198|0|0|15/08/2009|ZARAGOZA-GONZALEZ C.B.|G V RAMON Y CAJAL 26  2  6|
C3/DMMSC|30222|0|0|15/08/2009|M.M.S.C.|CALLE CUENCA 25 2|
C3/DSALA|30238|0|0|15/08/2009|CLINICA DENTAL ANTONIO SALA S.L.|CALLE SAN VICENTE MARTIR  2   1 B|
LS/ESORIA|30239|0|0|15/08/2009|MARIA ELENA SORIA ROMERO -VALENCIA-|ALFREDO TORAN Y OLMOS 7 ENTLO B|
C3/DALIAGA|30324|0|0|15/08/2009|EMILIO ALIAGA BONICHE|JORGE JUAN 5  6|
C3/JFRANCO|30398|0|0|15/08/2009|CLINICA DENTAL JOSE FRANCO SOLA|PUERTO RICO 36 4|
C3/MARTORE|30400|0|0|15/08/2009|CLINICA DENTAL DR LUIS MARTORELL|GRAN VIA GERMANIAS 31 ESC B 3|
LS/DIEGOP|30473|0|0|15/08/2009|DIEGO PALLARES GARCIA|GRAN VIA RAMON Y CAJAL 31 3|
C3/CDMUÑOZ|30543|0|0|15/08/2009|CLINICAS DENTALES MUÑOZ MARTINEZ S.L|CALLE CERAMISTA ROS 7 6|
C3/CDMUÑOZ|30551|0|0|15/08/2009|CLINICAS DENTALES MUÑOZ MARTINEZ S.L|CALLE CERAMISTA ROS 7 6|
C3/CDMUÑOZ|30559|0|0|15/08/2009|CLINICAS DENTALES MUÑOZ MARTINEZ S.L|CALLE CERAMISTA ROS 7 6|
C3/ZGONZALE|30571|0|0|15/08/2009|ZARAGOZA-GONZALEZ C.B.  -P REIG-|PRIMADO REIG 64 2|
C3/ZARAGOZ|30579|0|0|15/08/2009|ZARAGOZA-GONZALEZ C.B.  -BENIMACLET-|DR VICENTE ZARAGOZA 9 ESC A 14|
C3/DVIGUER|30591|0|0|15/08/2009|CLINICA DENTAL DRA MAITE VIGUER|GENERAL AVILES 35 5|
C3/DSALVATI|30612|0|0|15/08/2009|CLINICA DENTAL SALVATIERRA S.L.|CALLE CONDE SALVATIERRA 35 1 4|
C3/DISABEL|30799|0|0|15/08/2009|ISABEL SALVADOR MARTINEZ|CASTAN TOBEÑAS 60 4|
LS/MUCENT|348|0|0|15/08/2009|MUCENTER S.L.|CASTELLON 24 BAJO|
Z0000000003|3965|0|0|15/08/2009|CLINICA DENTAL MARIA GAITON REDONDO|GUILLEM DE CASTRO 57|
LS/FUCSV|40|0|0|15/08/2009|F UNIVERSIDAD CATOLICA S VICENTE MARTIR|GUILLEN DE CASTRO  46 BAJO|
LS/FUCSV|419|0|0|15/08/2009|F UNIVERSIDAD CATOLICA S VICENTE MARTIR|GUILLEN DE CASTRO  46 BAJO|
LS/JROSELL|4572|0|0|15/08/2009|JOSE FRANCISCO ROSELLO MORERA|JUAN DE GARAY 30 BAJO|
LS/CLIDEN|509|0|0|15/08/2009|CLIDENT, C.B.|SAN MARCELINO 22 2|
LS/DIEGOP|5174|0|0|15/08/2009|DIEGO PALLARES GARCIA|GRAN VIA RAMON Y CAJAL 31 3|
Z0000000062|5674|0|0|15/08/2009|CLINICA DENTAL DR. SANCHEZ ACEDO (VALENCIA)|NORTE 15 BAJO|
LS/LESPLAI|5681|0|0|15/08/2009|CLINICA DENTAL LESPLAI DORRIOLS S.L.|MOTILLA DEL PALANCAR 34  BAJO|
LS/CEMESA|5737|0|0|15/08/2009|CENTROS MEDICOS DE SALUD DENTAL S.L.|ALFAHUIR  6  BAJO|
LS/SANTOS|6341|0|0|15/08/2009|LUIS PEREZ DE LOS SANTOS|JESUS  47  1  1|
LS/SANTOS|6524|0|0|15/08/2009|LUIS PEREZ DE LOS SANTOS|JESUS  47  1  1|
LS/ASCCL|6894|0|0|15/08/2009|ASC CLINIC S.L.|MATEMATICO MARZAL  11  BAJO  D|
LS/CDARDENS|6916|0|0|15/08/2009|CLINICA DENTAL ARDEN S.C.|GRANADA 10 PTA 4|
LS/ORTEGA|7682|0|0|15/08/2009|CLINICA DENTAL JORGE ORTEGA|AGUSTIN SALES 1 2 BAJO IZQ|
LS/ARGEN|7803|0|0|15/08/2009|ASUNCION ARGENT GONZALEZ|MOTILLA DEL PALANCAR 25 BAJO|
DESCON|7899|0|0|15/08/2009|DESCONOCIDA||
LS/MUCENT|7998|0|0|15/08/2009|MUCENTER S.L.|CASTELLON 24 BAJO|
DESCON|8018|0,82|0,89|15/08/2009|DESCONOCIDA||
Z0000000063|815|0|0|15/08/2009|CLINICA DENTAL DR. GARCIA MARTINEZ|GUILLEN DE CASTRO 69|
LS/CRMSL|11879|0|0|16/08/2009|CENTRO RADIOLOGICO MARITIMO, S.L.|POETA MAS Y ROS 96 BAJO|
LS/LAMS|15017|0|0,1|22/08/2009|LAMSE S.L.|PASEO IMPERIAL  6  2 A|
DESCON|15040|0|0,96|22/08/2009|DESCONOCIDA||
LS/CURITERA|10038|0|0|24/08/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/ANTARES|10237|0|0|24/08/2009|CLINICA ANTARES|ABOGADO FAUSTO CARUANA  21|
LS/CURITERA|10435|0|0|24/08/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/CVBAUX|10467|0|0|24/08/2009|COMPAÑIA VALENCIANA DE ALUMINIO BAUX S.L.|CTRA NACIONAL 234 KM 26,2|
LS/PLASTIN|1055|0,88|0,8|24/08/2009|PLASTICOS INDUSTRIALES S.A.|CTRA. BENETUSSER PAIPORTA K|
LS/TISCELSL|10593|0|0|24/08/2009|KARTOGROUP ESPAÑA S.L.|PARTIDA JUAN RODRIGO S/N|
LS/TISCELSL|10594|0|0|24/08/2009|KARTOGROUP ESPAÑA S.L.|PARTIDA JUAN RODRIGO S/N|
LS/CDSARRI|1075|0|0|24/08/2009|CLINICA DENTAL DR. JAVIER SARRION|JOSE GROLLO 60|
LS/GCORROCH|11006|0|0|24/08/2009|GREGORIO RODRIGUEZ CORROCHANO, S.L.|PICASO S/N|
LS/GTATAY|11030|0|0|24/08/2009|GONZALO TATAY HUICI|PASEO GERMANIAS 88 1|
LS/CDIPF|11041|0|0|24/08/2009|CENTRO DE INVESTIGACION PRINCIPE FELIPE|EP AV AUTOPISTA DEL SALER 16 (JUNTO OCEANOGRAFIC)|
LS/CDIPF|11072|0|0|24/08/2009|CENTRO DE INVESTIGACION PRINCIPE FELIPE|EP AV AUTOPISTA DEL SALER 16 (JUNTO OCEANOGRAFIC)|
LS/CDIPF|11073|0|0|24/08/2009|CENTRO DE INVESTIGACION PRINCIPE FELIPE|EP AV AUTOPISTA DEL SALER 16 (JUNTO OCEANOGRAFIC)|
LS/CDIPF|11140|0|0|24/08/2009|CENTRO DE INVESTIGACION PRINCIPE FELIPE|EP AV AUTOPISTA DEL SALER 16 (JUNTO OCEANOGRAFIC)|
LS/CDIPF|11154|0|0|24/08/2009|CENTRO DE INVESTIGACION PRINCIPE FELIPE|EP AV AUTOPISTA DEL SALER 16 (JUNTO OCEANOGRAFIC)|
LS/CDIPF|11155|0|0|24/08/2009|CENTRO DE INVESTIGACION PRINCIPE FELIPE|EP AV AUTOPISTA DEL SALER 16 (JUNTO OCEANOGRAFIC)|
LS/CDIPF|11156|0|0|24/08/2009|CENTRO DE INVESTIGACION PRINCIPE FELIPE|EP AV AUTOPISTA DEL SALER 16 (JUNTO OCEANOGRAFIC)|
LS/CDIPF|11157|0|0|24/08/2009|CENTRO DE INVESTIGACION PRINCIPE FELIPE|EP AV AUTOPISTA DEL SALER 16 (JUNTO OCEANOGRAFIC)|
LS/CDIPF|11158|0|0|24/08/2009|CENTRO DE INVESTIGACION PRINCIPE FELIPE|EP AV AUTOPISTA DEL SALER 16 (JUNTO OCEANOGRAFIC)|
LS/CDIPF|11159|0|0|24/08/2009|CENTRO DE INVESTIGACION PRINCIPE FELIPE|EP AV AUTOPISTA DEL SALER 16 (JUNTO OCEANOGRAFIC)|
LS/NFELIP|11239|0|0|24/08/2009|NURIA FELIP GIRBES|SAN SEBASTIAN 10 1 2|
LS/MORENO|11243|0|0|24/08/2009|MORENO BLANCH C.B.|BUENA VISTA 15 BAJO|
LS/MORENO|11250|0|0|24/08/2009|MORENO BLANCH C.B.|BUENA VISTA 15 BAJO|
LS/ABORONAT|11272|0|0|24/08/2009|ARACELI BORONAT LOPEZ-XATIVA|LA REINA 48 ESC B 1 C|
LS/ABORONAT|11273|0|0|24/08/2009|ARACELI BORONAT LOPEZ-XATIVA|LA REINA 48 ESC B 1 C|
LS/APICOR|1160|0|0|24/08/2009|ALBERTO PICO RAMIREZ-C D SONRIURE|AVDA SANTA MARI DEL PUIG   69  BAJO  IZQ|
LS/ALLANOS|11620|0|0|24/08/2009|CLINICA DENTAL LOS LLANOS S.L.|ALFREDO ATIENZA  6  1  C|
LS/CURITERA|11702|0|0|24/08/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/CURITERA|11703|0|0|24/08/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/CURITERA|11706|0|0|24/08/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/CURITERA|11709|0|0|24/08/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/CURITERA|11715|0|0|24/08/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
C3/CDAUGUST|11718|0,12|0,14|24/08/2009|CENTRO DENTAL DR AUGUSTO SANCHEZ|SAN JOSE 3 BAJO|
LS/CURITERA|11729|0|0|24/08/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/ARONIKA|11742|0|0|24/08/2009|RONIKA BUSINESS S.L.|JOSEP TARRADELLAS 40|
LS/AALIAGA|11744|0|0,13|24/08/2009|MARIA AMPARO ALIAGA NAVARRO|AVENIDA DELS FURS 7 BAJO|
LS/CURITERA|11750|0|0|24/08/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/CURITERA|11752|0|0|24/08/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/CURITERA|11792|0|0|24/08/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/CURITERA|11797|0|0|24/08/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/CDIPF|11818|0|0|24/08/2009|CENTRO DE INVESTIGACION PRINCIPE FELIPE|EP AV AUTOPISTA DEL SALER 16 (JUNTO OCEANOGRAFIC)|
LS/PECKERB|1184|0|0|24/08/2009|PAPELERA ECKER S.A.|PARTIDA PALACI S/N|
LS/LHURTADO|11897|0|0|24/08/2009|CLINICA DENTAL LUIS HURTADO|AVDA DEL PRADO 10 BAJO|
LS/CURITERA|11903|0|0|24/08/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/CVBAUX|12069|0|0|24/08/2009|COMPAÑIA VALENCIANA DE ALUMINIO BAUX S.L.|CTRA NACIONAL 234 KM 26,2|
LS/CDIPF|12072|0|0|24/08/2009|CENTRO DE INVESTIGACION PRINCIPE FELIPE|EP AV AUTOPISTA DEL SALER 16 (JUNTO OCEANOGRAFIC)|
LS/CDIPF|12073|0|0|24/08/2009|CENTRO DE INVESTIGACION PRINCIPE FELIPE|EP AV AUTOPISTA DEL SALER 16 (JUNTO OCEANOGRAFIC)|
LS/CURITERA|12142|0|0|24/08/2009|H VIRGEN DEL CONSUELO-CURITERAPIA|CALLOSA DE ENSARRIA 8|
LS/GUERRER|12173|0,14|0,17|24/08/2009|RUBEN GUERRERO MADRID|VICENTE BOIX 5 2|
LS/CDIPF|12279|0|0|24/08/2009|CENTRO DE INVESTIGACION PRINCIPE FELIPE|EP AV AUTOPISTA DEL SALER 16 (JUNTO OCEANOGRAFIC)|
LS/AROIG|1276|0|0|24/08/2009|ANA ROIG VANACLOCHA|AVDA DIPUTACION 51 BAJO|
LS/AHEINEKE|12825|0|0,1|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/ASERVE|12902|0|0|24/08/2009|INTEGRA SERVEIS ODONTOLOGICS S.L.|RIERA SAN LLORENS 37 45 LOCAL|
LS/ACASANOV|12910|0|0|24/08/2009|GEMMA CASANOVA CUÑAT|PLAZA 9 DE OCTUBRE 3 BAJO|
LS/APEIRO|12916|0|0|24/08/2009|JESUS PEIRO PEIRO|CURA PLEBON 3 PUERTA1|
LS/AGOMIS|12917|0,11|0,11|24/08/2009|GOMIS GRANCHA S.L.|AVENIDA DEL NORTE 41|
LS/INFIAP|12924|0|0|24/08/2009|INFIA PLASTIC S.L.|POLIGONO S.P.I.  2  PARCELA  5|
LS/AAMB|12952|0|0|24/08/2009|DENT AMB DENT S.L.L.|ANTONIA CERDA 1 BAJO|
LS/AAMB|12953|0|0|24/08/2009|DENT AMB DENT S.L.L.|ANTONIA CERDA 1 BAJO|
LS/AAMB|12954|0|0|24/08/2009|DENT AMB DENT S.L.L.|ANTONIA CERDA 1 BAJO|
LS/CDIPF|12985|0|0|24/08/2009|CENTRO DE INVESTIGACION PRINCIPE FELIPE|EP AV AUTOPISTA DEL SALER 16 (JUNTO OCEANOGRAFIC)|
LS/CDIPF|12993|0|0|24/08/2009|CENTRO DE INVESTIGACION PRINCIPE FELIPE|EP AV AUTOPISTA DEL SALER 16 (JUNTO OCEANOGRAFIC)|
LS/CVBAUX|13022|0,16|0,19|24/08/2009|COMPAÑIA VALENCIANA DE ALUMINIO BAUX S.L.|CTRA NACIONAL 234 KM 26,2|
LS/ARAUSELL|13072|0|0|24/08/2009|MARTA RAUSELL ACAMER S.L.|RAMON CORELL 10  1|
LS/CALACEI|13117|0|0|24/08/2009|JOAQUIN TOMAS CALACEIT VILAGRASA|SAN JOSE  111  A|
LS/AEATVIGO|13170|0|0|24/08/2009|AGEN ESTATAL  ADMIST TRIBUT-VIGO|ARENAL 1   3|
LS/AEATVIGO|13174|0|0|24/08/2009|AGEN ESTATAL  ADMIST TRIBUT-VIGO|ARENAL 1   3|
LS/AEATVIGO|13175|0|0|24/08/2009|AGEN ESTATAL  ADMIST TRIBUT-VIGO|ARENAL 1   3|
LS/AMICHAVI|13333|0|0|24/08/2009|SILVIA MICHAVILA RAMOS|ALLOZA 31  1|
LS/ASERVE|13412|0|0|24/08/2009|INTEGRA SERVEIS ODONTOLOGICS S.L.|RIERA SAN LLORENS 37 45 LOCAL|
LS/MEDICS|13414|0|0|24/08/2009|MEDICSER S.L.|RONDA SUR 18 BAJO-AP CORREOS 26-|
LS/MEDICS|13416|0|0|24/08/2009|MEDICSER S.L.|RONDA SUR 18 BAJO-AP CORREOS 26-|
LS/AHEINEKE|13484|0|0|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|13489|0|0|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|13490|0,12|0,11|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|13496|0|0|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|13497|0|0|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|13498|0|0|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|13499|0|0|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|13500|0|0|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|13502|0|0|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|13503|0,1|0|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|13504|0,13|0,14|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|13505|0|0|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|13506|0|0|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|13508|0|0|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|13509|0|0|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|13511|0|0|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|13512|0|0|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|13513|0|0|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|13514|0|0|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|13515|0,11|0,1|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|13516|0|0|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|13519|0,11|0|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/AHEINEKE|1495|0,11|0|24/08/2009|HEINEKEN ESPAÑA S.A|CARRETERA N3 KM 343|
LS/PLASTIN|1578|0|0|24/08/2009|PLASTICOS INDUSTRIALES S.A.|CTRA. BENETUSSER PAIPORTA K|
LS/SANCHISM|1665|0|0|24/08/2009|CLINICA DENTAL DRA. SANCHIS FORES - MANISES-|RIBARROJA 60 BJ.|
LS/BOLUDA|175|0|0|24/08/2009|CENTRE MEDIC J. BOLUDA, S.L.|PLAZA ESPAÑA  2|
LS/MESEGUE|1930|0|0|24/08/2009|AMPARO MESEGUER MIRAVET|MARE DE DEU 62|
LS/CDBETA|198|0|0|24/08/2009|CLINIQUES MEDIQUES DENTALS BETA S.L.|PLAZA PRADO COMARCAL 21 BAJO|
LS/PERISRI|2892|0|0|24/08/2009|JOSE MANUEL PERIS RIERA|SAN JUAN  17  1 (APTDO CORREOS 46)|
C3/CDEDITH|30006|0|0|24/08/2009|CLINICA DENTAL EDITH LUISA PEREZ|AV COSTABLANCA 21 CTO COMERCIAL VENECIA LOCAL 23|
C3/MUÑOZ|30059|0|0|24/08/2009|CLINICA DENTAL MILAGROS MUÑOZ GUTIERREZ|SAN BERNART Y LES GERMANES 7 BAJO|
C3/BELTRA|30088|0,12|0,15|24/08/2009|MARIA TERESA PEREZ BELTRAN|ILDEFONSO FIERRO 26|
LS/OSTEOPO|30132|0|0|24/08/2009|CENTRO DE DIAGNOSTICO DE OSTEOPOROSIS|NAVARRA 8 B|
C3/DMALEPAL|30147|0|0|24/08/2009|MALEPAL C.B.|PLAZA POETA LLORENTE 1 4|
C3/VEGA|30149|0|0|24/08/2009|CLINICA DENTAL LA VEGA|CALLE PESCADORES 69 1|
C3/DGIMENEZ|30190|0|0|24/08/2009|CLINICA DENTAL BEATRIZ GIMENEZ SIFRES|PASEO LUIS VIVES 9 ENLO|
C3/DPASTOR|30206|0|0|24/08/2009|PEDRO PABLO PASTOR CASAS|AMADEO I 16 1 B|
C3/VAPARICI|30317|0|0|24/08/2009|CLINICA DENTAL DR APARICI SIMON -CASTELLON-|CALLE CASSET 4 3|
C3/DVERDU|30599|0|0|24/08/2009|CLINICA DENTAL MARIA JOSE VERDU RIBES|PLAZA GENERALITAT 9 ENTLO D|
LS/APICOR|306|0|0|24/08/2009|ALBERTO PICO RAMIREZ-C D SONRIURE|AVDA SANTA MARI DEL PUIG   69  BAJO  IZQ|
C3/DAPARICI|30689|0|0|24/08/2009|CLINICA DENTAL DR APARICI -BENICASIM-|SANTO TOMAS 48 3|
LS/ASERVE|30698|0|0|24/08/2009|INTEGRA SERVEIS ODONTOLOGICS S.L.|RIERA SAN LLORENS 37 45 LOCAL|
LS/APASCUAL|31042|0|0|24/08/2009|ANTONIA PASCUAL IVARS|L U Y EL DOS   3  2  6|
C3/ALBORAY|31062|0|0|24/08/2009|CLINICA DENTAL ALBORAYA 10|ALBORAYA 10|
LS/DUNYAMAR|31103|0,27|0,3|24/08/2009|DUNYA-MAR S.L. -CL VETERINARIA EUROCAN-|AVD. GERMANIAS 7 C|
C3/BPREFASI|31146|0|0|24/08/2009|CLINICA DENTAL JUAN BALLESTER PREFASI|AVDA MARQUES DE CAMPO 27 3 A|
LS/PECKERB|3233|0|0|24/08/2009|PAPELERA ECKER S.A.|PARTIDA PALACI S/N|
LS/DENTSLLE|3295|0|0|24/08/2009|CLINICA DENTAL DENTS -LLEIDA-|PRAT DE LA RIBA 77|
DESCON|384|0,79|0,95|24/08/2009|DESCONOCIDA||
LS/GCORROCH|421|0|0|24/08/2009|GREGORIO RODRIGUEZ CORROCHANO, S.L.|PICASO S/N|
LS/PLASTIN|4500|0|0|24/08/2009|PLASTICOS INDUSTRIALES S.A.|CTRA. BENETUSSER PAIPORTA K|
LS/CDMONIC|4512|0|0|24/08/2009|CLINICA DENTAL MONICA P. LOPEZ GALINDO|DUQUE DE CALABRIA 17   1|
Z0000002317|4780|0|0|24/08/2009|JOSE F BALLESTER FERRANDIS -CASTELLON-|RIO ADRA 30 BAJO|
LS/PAROSAR|5108|0,18|0,24|24/08/2009|PAPELERA DEL ROSARIO|PARTIDA MALENAS S/N|
DESCON|5171|0,79|1,05|24/08/2009|DESCONOCIDA||
LS/RCUEVA|5353|0|0|24/08/2009|ROGER CUEVA GOIG|DE LES RENDES  10  BAJO|
LS/CDDLIVIO|5465|0|0|24/08/2009|CLINICA DENTAL DR. LIVIO SCCL|URGEL 21 ENTLO 2|
LS/PERISRI|573|0|0|24/08/2009|JOSE MANUEL PERIS RIERA|SAN JUAN  17  1 (APTDO CORREOS 46)|
LS/TISCELSL|5788|0|0,1|24/08/2009|KARTOGROUP ESPAÑA S.L.|PARTIDA JUAN RODRIGO S/N|
LM/UNIPOMAD|5969|0|0|24/08/2009|UNIVERSIDAD POLITECNICA DE MADRID-INGEN. IND|RONDA DE VALENCIA 3|
LS/TISCELSL|6219|0|0|24/08/2009|KARTOGROUP ESPAÑA S.L.|PARTIDA JUAN RODRIGO S/N|
Z0000002317|6351|0|0|24/08/2009|JOSE F BALLESTER FERRANDIS -CASTELLON-|RIO ADRA 30 BAJO|
LS/CVBAUX|643|0|0|24/08/2009|COMPAÑIA VALENCIANA DE ALUMINIO BAUX S.L.|CTRA NACIONAL 234 KM 26,2|
LS/LABOMAT|6521|0|0|24/08/2009|LABORATORIO MATILDE ROS GIL|ARRABAL DE SAN PASCUAL 18 ETNS|
LS/PECKERB|6705|0|0|24/08/2009|PAPELERA ECKER S.A.|PARTIDA PALACI S/N|
LS/CEAMAREA|688|1,03|0,95|24/08/2009|FUNDACION CEAM|PARQUE TECNOLIGICO C/A S OE|
LS/PAROSAR|6889|0|0|24/08/2009|PAPELERA DEL ROSARIO|PARTIDA MALENAS S/N|
LS/PALLAR|7793|0|0|24/08/2009|JOSE ANTONIO PALLARES CASALTA|JOSE RAMON BATALLA 30 ENTLO|
LS/PECKERB|7913|0|0|24/08/2009|PAPELERA ECKER S.A.|PARTIDA PALACI S/N|
LS/PLASTIN|879|0,53|0,57|24/08/2009|PLASTICOS INDUSTRIALES S.A.|CTRA. BENETUSSER PAIPORTA K|
LS/BELTRAN|10118|0|0,12|29/08/2009|BELTRAN Y MUÑOZ DENTAL S.L.P.|L'ESCORREDOR 78  BAJO|
LS/CDSARRI2|1097|0|0|29/08/2009|CLINICA DENTAL DR. JAVIER SARRION  FONT D'ENCARROS|POTRIES 1|
LS/CODSALTE|11104|0|0|29/08/2009|MEDIMAR ODONTOLOGICA S.L.P. ALTEA|ZUBELDIA  9  BAJO|
C3/PORTOLE|11258|0|0|29/08/2009|PABLO PORTOLES SIMEO|COLON 9 3|
LS/OLTRAM|11392|0|0|29/08/2009|ANA OLTRA S.L.|LA PUNTA 38 BAJO|
LS/CARNAU|1159|0|0|29/08/2009|CLINICA DENTAL ARNAU C.B.|MAYOR 95 ENTLO A|
LS/CQUEROL|11677|0|0|29/08/2009|PERIODONCIA CLINIC|ALLOZA 6  5 A|
LS/CLIMENT|11717|0|0|29/08/2009|ARANTXA CLIMENT VILA|VIRGEN DE LOS DESAMPARADOS, 3|
LS/IZARAPR|12133|0|0|29/08/2009|NAVANTIA  ASTILLERO PUERTO REAL|POLIGONO RIO SAN PEDRO S/N|
LS/ALEES|1223|0|0|29/08/2009|NATALIA LEES  OCHANDO|PASEO SAN JUAN BOSCO  32  1  1|
LS/JRIBASS|12242|0|0|29/08/2009|JULIAN RIBAS SANZ|MAYOR 7 BAJO|
LS/CODSANAL|1273|0|0|29/08/2009|MEDIMAR ODONTOLOGICA S.L.P. ALICANTE|AVD. DE DENIA 78|
LS/CODSALTE|1291|0|0|29/08/2009|MEDIMAR ODONTOLOGICA S.L.P. ALTEA|ZUBELDIA  9  BAJO|
LS/ARELLODR|12918|0|0|29/08/2009|MARTA PIERA LLODRA|REY DON JAIME 2 BAJO|
LS/ABEITIA|13024|0|0|29/08/2009|EMPAR BENLLOCH BEITIA|LLUIS VIVES 27 BAJO|
LS/ATATA|13101|0|0|29/08/2009|GONZALO TATAY HUICI -GANDIA|DAIMUZ 26|
LS/BRAMS|13134|0|0|29/08/2009|DANIEL BALLESTER RAMS|PLAZA DE LOS PUEBLOS  3  BAJO IZQ|
LS/ARADIOD|13220|0,12|0,15|29/08/2009|CENTRO RADIOLOGICO DENTAL C.B|POLINYA 10 BAJO|
Z0000003661|1328|0|0|29/08/2009|CLINICA DENTAL GODELLETA, S.L.|TAQUIGRAFO MARTI 14 1 2|
LS/AMERINO|13334|0|0|29/08/2009|MERINO Y VIVO C.B.|PASEO CONCEPCION  ARENAL 12  1|
LS/ILLAN|13478|0|0|29/08/2009|MARIA CUADRADO ILLAN|DOCTOR FLEMING  2  BAJO|
LS/CODSANAL|1501|0|0|29/08/2009|MEDIMAR ODONTOLOGICA S.L.P. ALICANTE|AVD. DE DENIA 78|
LS/CODSALTE|1687|0|0|29/08/2009|MEDIMAR ODONTOLOGICA S.L.P. ALTEA|ZUBELDIA  9  BAJO|
LS/CARNAU|1719|0|0|29/08/2009|CLINICA DENTAL ARNAU C.B.|MAYOR 95 ENTLO A|
Z0000002315|1769|0|0|29/08/2009|CLINICA PROTIDENTE S.L.|SAN CAYETANO 12|
LS/CORRECH|2115|0|0|29/08/2009|FRANCISCO JAVIER CORRECHER PARRAS|LAS ANIMAS  67  3|
LS/CODSACAT|2259|0|0|29/08/2009|MEDIMAR ODONTOLOGICA S.L.P   CATRAL|VALENCIA 56 4 E|
LS/RPAEZ|2919|0|0|29/08/2009|RAFAEL PAEZ DIAZ DE LA CAMPA|NAPOLES  20  1  B|
